sale_id,sale_reference,product_id,customer_id,employee_id,quantity,sale_date,state,town,method_of_payment
15517,4230ce40,52,388,8,2,3/12/2022 18:08,Vermont,East Jameshaven,Credit Card
15518,37be21bf,108,328,4,1,1/31/2020 18:15,Kentucky,South Hannahchester,Debit Card
15519,8e684ddc,20,484,13,4,6/2/2020 21:07,Arkansas,East Beth,Mobile Payment
15520,ef86115d,28,412,5,5,2/20/2025 19:48,Colorado,Brittanychester,Mobile Payment
15521,0a509f20,27,245,11,4,12/12/2021 23:26,North Dakota,Loriville,Mobile Payment
15522,55cf4e2a,24,154,6,4,6/2/2021 19:21,Illinois,North Crystal,Debit Card
15523,7e3f4ad3,53,388,5,3,3/22/2023 18:56,New Hampshire,Kennethtown,Debit Card
15524,d782fd74,30,266,4,5,8/5/2021 11:27,Rhode Island,Angelaview,Debit Card
15525,f6d47883,99,236,1,5,10/27/2020 1:37,Connecticut,Adamberg,Mobile Payment
15526,841f43b1,144,389,12,2,7/20/2024 5:44,Maine,Port Kelly,Credit Card
15527,5871a0a0,86,319,8,1,10/7/2020 0:22,South Dakota,Lake Kelly,Credit Card
15528,d23ce6d8,33,68,6,4,1/20/2024 14:18,Mississippi,Port Adam,Mobile Payment
15529,39b1687b,123,379,13,1,7/19/2022 12:33,Connecticut,West Alexis,Credit Card
15530,7b6da18f,55,451,6,4,10/27/2023 7:11,Maine,Mitchellberg,Debit Card
15531,dc52d026,50,183,8,1,4/27/2023 15:45,New Jersey,Beasleyfurt,Debit Card
15532,8458c0e3,100,376,15,4,2/4/2023 4:41,Alabama,North Stevenside,Mobile Payment
15533,6970a457,32,494,9,3,12/9/2023 4:17,Missouri,Sandraberg,Mobile Payment
15534,c9368ee6,66,140,11,2,5/14/2025 12:56,Oregon,East Cynthia,Mobile Payment
15535,04e5465d,127,228,5,2,9/13/2024 6:23,Iowa,Lake Susanfort,Credit Card
15536,ce738db4,109,372,8,3,10/21/2021 6:07,North Dakota,West Megan,Mobile Payment
15537,d77184c4,104,310,11,3,12/23/2023 11:35,Virginia,Parkerton,Credit Card
15538,993c7ee9,84,183,9,1,5/2/2024 14:36,Missouri,Alexandertown,Mobile Payment
15539,bc62e085,111,30,13,3,6/18/2025 18:23,North Carolina,Alexandraberg,Cash
15540,9121579d,89,406,5,3,5/11/2021 14:13,North Carolina,Malloryhaven,Debit Card
15541,a05bfd8b,6,94,8,3,6/8/2025 12:34,Kentucky,North Angelaport,Mobile Payment
15542,a3c11938,62,62,2,1,10/3/2020 11:20,Connecticut,Mcbrideborough,Debit Card
15543,990e46a2,25,483,14,5,10/11/2023 13:49,Alabama,Port Kristen,Credit Card
15544,d86b16e9,117,342,14,5,6/29/2022 9:21,Missouri,Taylorburgh,Debit Card
15545,76c25b8b,96,277,7,5,4/6/2021 11:37,West Virginia,Bryanmouth,Mobile Payment
15546,1bfffb88,93,389,13,5,8/11/2020 14:58,Nevada,South Melissashire,Credit Card
15547,6d879aa2,34,291,14,4,10/31/2020 15:07,Rhode Island,Port Brian,Cash
15548,582bcb73,25,201,2,4,7/19/2020 5:43,Ohio,Raychester,Debit Card
15549,90f2e806,25,497,1,3,7/23/2020 17:27,Connecticut,Levyville,Mobile Payment
15550,4309fbac,117,49,8,1,1/31/2023 23:55,Minnesota,Darrenchester,Debit Card
15551,92a2b040,118,239,5,4,4/17/2025 19:58,Maine,New Jenniferfort,Cash
15552,e6ce6e82,49,500,13,1,5/12/2020 4:42,Alabama,West Jaredville,Mobile Payment
15553,1a29677d,73,152,11,1,8/17/2022 12:43,North Carolina,Danielmouth,Credit Card
15554,34b89d01,20,423,2,5,3/20/2021 21:14,Minnesota,East Christopher,Cash
15555,6284d5b2,89,242,2,5,6/3/2020 6:58,North Dakota,Davidport,Credit Card
15556,d0de2597,75,32,9,5,1/27/2024 23:04,South Dakota,West Samanthafort,Cash
15557,74baebdd,131,148,12,5,12/1/2023 23:37,Georgia,New Barbara,Mobile Payment
15558,ea6219ea,77,392,5,2,11/4/2022 23:09,Rhode Island,Lake Jenniferborough,Mobile Payment
15559,3931f8e0,16,138,2,4,7/2/2022 17:50,Alabama,Andrechester,Mobile Payment
15560,6f49381a,21,327,13,1,11/5/2023 17:33,Arkansas,North Aaron,Cash
15561,8657450a,121,406,4,4,3/1/2021 11:20,Arizona,New Brendaburgh,Debit Card
15562,ee79a1fa,76,130,4,3,10/25/2022 11:23,West Virginia,South Ronaldchester,Credit Card
15563,1addb1a9,145,10,15,1,3/18/2022 18:46,Minnesota,North Taylorville,Cash
15564,6417da91,134,189,13,5,10/13/2021 6:04,Vermont,Edwardsside,Credit Card
15565,7b2b82aa,35,100,15,1,4/9/2024 22:56,Arkansas,Millermouth,Credit Card
15566,9a489125,140,451,11,5,4/25/2021 4:27,Pennsylvania,Port Ryan,Cash
15567,08be6ef1,81,187,1,1,5/11/2022 7:52,Arizona,North Matthewshire,Cash
15568,26f618d5,83,149,6,2,7/3/2020 8:09,Virginia,Matthewfurt,Mobile Payment
15569,dbb0b77c,102,31,5,1,12/21/2023 9:29,Minnesota,Leonardfurt,Debit Card
15570,2bc8b5e9,25,44,15,5,7/16/2023 1:08,Alabama,East Kathy,Debit Card
15571,54aa533e,69,78,10,4,11/16/2024 8:52,Maine,Lambertshire,Cash
15572,7b9aefc8,70,52,6,5,4/6/2021 6:38,Nebraska,Mcphersonton,Mobile Payment
15573,7141fb03,72,205,8,4,8/31/2023 19:24,Vermont,Robertton,Credit Card
15574,57349139,60,13,5,5,2/1/2025 11:53,South Dakota,Hannahville,Cash
15575,46163c51,91,124,11,1,8/5/2025 18:41,Oregon,Ericside,Credit Card
15576,19dcb4b3,68,465,3,3,2/10/2023 16:10,Oregon,Kristyberg,Mobile Payment
15577,ebced65c,93,257,14,5,1/11/2025 4:33,Oklahoma,Trevinoport,Debit Card
15578,1a95d991,58,155,2,5,3/14/2020 0:18,New Mexico,Martinezfort,Mobile Payment
15579,7962fb89,124,348,13,1,12/11/2022 9:56,Maine,East Tamara,Mobile Payment
15580,111df3a8,140,160,13,4,2/12/2021 14:56,Pennsylvania,Haasberg,Mobile Payment
15581,0b33e84e,128,281,14,3,6/28/2025 17:35,Kansas,North Daniel,Credit Card
15582,ed3d5b71,38,228,4,4,3/21/2024 0:02,Kansas,Port Julie,Credit Card
15583,c2e132ad,76,52,7,4,8/24/2022 16:27,Hawaii,Taylorburgh,Cash
15584,22275232,9,102,9,1,3/13/2020 1:41,Nevada,Lake Sarah,Debit Card
15585,bc641546,88,296,5,1,10/3/2023 2:40,Wyoming,Andradeburgh,Cash
15586,def26cbe,14,422,6,2,5/19/2025 16:35,Ohio,Lake Elizabeth,Mobile Payment
15587,f93cfb2a,93,32,12,2,4/24/2020 20:31,Wyoming,Adammouth,Mobile Payment
15588,02b32940,5,172,7,3,12/8/2020 16:16,Nevada,Lake Theresa,Credit Card
15589,63ecf80f,55,114,15,5,11/13/2022 22:42,California,South Kathrynside,Debit Card
15590,4f0bb8c3,55,421,9,5,3/21/2021 8:46,Florida,East Lindsayburgh,Cash
15591,548667b5,4,381,10,5,5/22/2024 6:23,California,Frazierland,Credit Card
15592,1793a648,60,340,9,5,4/4/2023 21:13,Arkansas,Jenniferville,Debit Card
15593,8dda5895,45,363,13,4,4/8/2020 3:41,Arizona,Robinsonfort,Mobile Payment
15594,e57938dd,2,465,10,1,12/2/2025 22:09,Iowa,Zimmermanbury,Credit Card
15595,542ff4c7,9,1,1,5,10/22/2020 21:29,Georgia,East Jacob,Credit Card
15596,549df59a,145,83,8,5,1/20/2025 8:10,Pennsylvania,Chelseamouth,Credit Card
15597,ba7ac077,122,209,7,4,1/10/2020 22:04,New Jersey,Riddleton,Mobile Payment
15598,debea156,147,209,2,5,7/17/2024 11:41,Washington,Port Shawnmouth,Debit Card
15599,4b269e10,15,297,12,2,3/8/2020 16:08,Arkansas,West Cherylborough,Credit Card
15600,d32f0c32,28,348,8,4,1/13/2022 5:21,New York,South Jamesstad,Cash
15601,8a8f9a0b,105,334,2,5,7/2/2022 13:17,Iowa,Wilsonstad,Debit Card
15602,d03bf74b,44,294,7,1,10/8/2022 20:19,Montana,Huntershire,Credit Card
15603,2203c361,106,373,1,5,6/17/2022 13:43,Michigan,Paulbury,Debit Card
15604,b6c6f58e,138,457,2,2,10/8/2021 12:21,Texas,South Shaneton,Mobile Payment
15605,6f87dbde,26,291,12,1,3/26/2022 18:54,Rhode Island,Lake David,Cash
15606,852a1924,65,209,15,3,4/24/2024 0:05,New Mexico,Sanderston,Debit Card
15607,629b064c,103,43,9,4,3/26/2023 20:43,Rhode Island,North William,Cash
15608,9e7cd9c4,114,137,1,3,5/23/2023 14:13,Oregon,Scottfurt,Credit Card
15609,d8f8ac3c,106,490,12,3,6/1/2024 8:18,Massachusetts,Brownfurt,Debit Card
15610,3d69eab3,12,394,10,3,3/1/2024 20:39,Delaware,Port Alexandraton,Cash
15611,682fa609,52,187,10,2,4/29/2021 16:00,New Jersey,Stephensonside,Credit Card
15612,81225ac4,146,330,9,4,1/7/2023 3:34,Maryland,West Stephen,Debit Card
15613,6aec4f44,19,471,7,4,7/21/2023 21:40,Arkansas,Jacksonside,Debit Card
15614,56dcc051,20,438,3,1,3/26/2022 23:46,Idaho,Charlesmouth,Debit Card
15615,ab615bb7,6,465,8,1,6/17/2024 14:34,Washington,New Tyler,Mobile Payment
15616,1477bc15,89,268,2,4,10/10/2024 13:43,Missouri,Wrightview,Mobile Payment
15617,f811e085,21,259,8,5,12/1/2023 3:41,New York,North Josephville,Cash
15618,8a727e8b,136,293,9,1,11/24/2022 21:09,Arizona,South Erika,Mobile Payment
15619,10a42d64,17,348,1,3,6/1/2024 12:32,Florida,East Nancyberg,Mobile Payment
15620,187030c5,104,216,2,3,6/7/2021 10:15,Tennessee,New Bradleymouth,Cash
15621,1cd1365f,113,185,8,1,5/27/2020 4:31,Washington,North Andreamouth,Debit Card
15622,71e41081,49,230,1,1,9/11/2020 18:29,Idaho,Stevenchester,Cash
15623,0fc24f98,16,247,8,1,9/4/2020 11:14,Pennsylvania,Andersonberg,Debit Card
15624,34391f52,118,316,8,2,5/17/2021 19:42,Wyoming,Port Suzanne,Credit Card
15625,fa3b9391,123,423,2,1,10/5/2023 2:38,Alaska,Lopezmouth,Mobile Payment
15626,f25d410c,51,470,7,5,5/7/2025 16:18,Rhode Island,North Joshuatown,Credit Card
15627,08e7f0bc,68,489,3,4,9/27/2021 23:41,Idaho,Ortegamouth,Mobile Payment
15628,eae27a01,106,74,1,2,3/19/2023 21:59,Virginia,North Gary,Credit Card
15629,9b340ba4,137,33,5,5,9/9/2024 5:16,Nevada,Melissaview,Credit Card
15630,f9368817,129,208,12,1,10/27/2021 2:28,Minnesota,Taylorfurt,Debit Card
15631,c273bca4,81,21,15,4,3/8/2021 17:45,Colorado,South Cassandraview,Debit Card
15632,7a155404,148,17,12,3,11/3/2023 16:48,Arizona,Lake Monique,Cash
15633,34f1179b,113,480,14,2,3/12/2020 7:44,Kentucky,Robertshaven,Debit Card
15634,27e714aa,44,119,13,4,11/8/2021 6:40,Missouri,New Crystalview,Debit Card
15635,6db78b61,133,377,5,2,8/20/2025 21:23,Alaska,Salasburgh,Cash
15636,50171e0b,22,442,7,3,9/5/2022 16:57,Arizona,Davidtown,Credit Card
15637,15180bc3,89,244,7,4,4/19/2020 15:49,Georgia,West Kimmouth,Cash
15638,34f5755a,78,359,7,1,9/20/2024 20:05,Iowa,Joymouth,Credit Card
15639,511ca801,70,152,13,3,3/28/2025 11:17,Missouri,North Gregory,Credit Card
15640,b526b7a2,15,142,4,3,8/12/2020 8:44,Delaware,Port Amy,Credit Card
15641,2237f0a0,62,375,5,3,9/4/2021 17:15,Montana,Port Charlesburgh,Mobile Payment
15642,aebd40ca,130,263,10,5,11/3/2024 19:03,Michigan,New Michaelbury,Credit Card
15643,a643ed38,142,178,13,4,1/20/2020 21:47,Alaska,West Chelsea,Credit Card
15644,93d5fe79,62,375,1,2,12/17/2024 3:33,Rhode Island,Austinside,Credit Card
15645,e604eb20,118,21,4,2,5/5/2024 14:35,New Hampshire,Petersonshire,Cash
15646,366dd696,38,179,13,3,6/19/2021 15:36,New Jersey,Lake Nicholasport,Debit Card
15647,c83e5f7d,126,71,8,3,8/25/2025 7:58,Massachusetts,Burnsland,Mobile Payment
15648,ada62d77,36,157,3,5,2/26/2024 20:03,Arizona,Lake Thomaschester,Credit Card
15649,374bcd4c,99,118,12,5,7/26/2021 15:21,California,Anthonybury,Debit Card
15650,54c7ad0e,83,180,2,4,4/17/2021 9:26,Pennsylvania,East Deanfort,Credit Card
15651,c87e8134,122,78,5,4,2/26/2021 14:58,Ohio,South James,Debit Card
15652,183e9af4,19,327,10,1,8/12/2021 17:40,Georgia,Lake Tyler,Credit Card
15653,d569afcd,39,223,1,1,3/1/2020 21:46,Massachusetts,South Matthewshire,Debit Card
15654,d6815547,147,62,11,2,11/25/2023 6:44,New York,Christensenside,Mobile Payment
15655,806a4d8a,10,146,11,5,8/11/2021 3:23,Arkansas,North Moniqueport,Debit Card
15656,3d48673b,57,394,1,3,12/21/2020 10:19,Wisconsin,New Chadmouth,Debit Card
15657,88f3bdbd,139,263,6,3,9/19/2022 21:18,Ohio,Port Brandon,Mobile Payment
15658,a664d734,18,429,6,5,9/19/2024 17:41,Michigan,East Thomas,Cash
15659,f745169b,129,111,7,5,7/3/2024 10:57,Kentucky,Davisville,Mobile Payment
15660,219c2832,123,333,13,2,7/17/2023 1:11,Delaware,New Tracy,Credit Card
15661,495c616b,78,43,3,2,3/19/2020 8:25,Pennsylvania,West Davidberg,Credit Card
15662,55710710,15,389,6,5,6/20/2024 20:49,Idaho,Maryfurt,Mobile Payment
15663,93ac388b,97,235,3,4,10/8/2020 23:00,Indiana,Frankstad,Debit Card
15664,6a013bda,54,378,12,3,8/14/2020 8:08,Indiana,East Patrick,Mobile Payment
15665,91eb9f80,107,141,8,1,5/16/2022 5:57,Virginia,Lake Tony,Credit Card
15666,5dd8ab3a,11,209,12,5,1/10/2021 21:50,Wisconsin,North Edgarbury,Debit Card
15667,324e68f2,121,175,1,1,2/5/2025 20:11,West Virginia,Brianfort,Mobile Payment
15668,8edd6b37,64,202,2,2,12/7/2022 0:35,Georgia,East Amy,Cash
15669,11b50949,29,328,3,3,4/28/2023 19:34,Rhode Island,West Whitneymouth,Mobile Payment
15670,0ae25f3a,63,431,10,1,5/29/2020 9:55,Mississippi,West Lisa,Cash
15671,55e59f19,56,484,7,3,9/16/2022 13:08,Mississippi,Port Brittany,Debit Card
15672,72758a3f,99,467,1,2,1/12/2025 7:28,New York,Port Willieside,Credit Card
15673,7a779397,80,468,2,2,10/13/2024 18:29,Illinois,North Elizabeth,Credit Card
15674,103d13a8,6,328,8,4,8/13/2024 13:40,Utah,Kennethfort,Cash
15675,2c0d3e16,93,65,15,1,8/29/2022 11:03,Mississippi,Savannahberg,Credit Card
15676,ec1b8bb4,20,91,4,1,9/30/2024 3:30,West Virginia,Alanfort,Credit Card
15677,8c27a934,71,492,14,5,3/3/2022 10:04,Indiana,Lake Derekfort,Debit Card
15678,76b3f00b,7,132,7,2,11/6/2023 1:10,New York,Susanchester,Debit Card
15679,93be3708,127,414,2,1,5/23/2020 10:49,Illinois,Kiddhaven,Debit Card
15680,9abb306d,1,178,14,5,10/31/2023 22:46,West Virginia,Jensenborough,Debit Card
15681,e18f0b5b,56,435,4,1,8/4/2021 7:14,Kansas,North Vanessashire,Debit Card
15682,2771fe34,149,292,9,5,6/4/2025 7:04,Iowa,Dustinstad,Cash
15683,5a381a2a,26,35,2,3,5/28/2021 16:11,Hawaii,East Kimberlybury,Debit Card
15684,e2a2553a,148,363,8,5,1/28/2023 9:57,Connecticut,Jorgeburgh,Cash
15685,1f95044d,45,228,1,2,9/13/2020 16:13,Michigan,Port Leslie,Debit Card
15686,e59d5a6b,135,175,6,4,10/31/2024 10:15,Utah,Stricklandland,Debit Card
15687,2370736a,140,364,3,5,4/6/2022 2:18,New Jersey,Kevinmouth,Debit Card
15688,e1849f20,11,124,7,4,1/23/2023 17:18,Michigan,East Anthony,Credit Card
15689,c98f91a3,43,276,6,5,12/14/2022 20:12,Rhode Island,Lake Jessicachester,Mobile Payment
15690,20d7fea5,57,41,8,4,6/1/2025 17:37,Utah,Lake James,Debit Card
15691,391a755e,88,490,15,3,9/21/2025 3:19,Massachusetts,East Bryanmouth,Mobile Payment
15692,1f625976,93,236,12,4,9/11/2020 13:41,Idaho,North Jacksonberg,Cash
15693,3171c141,122,321,14,1,1/3/2021 19:00,Louisiana,Jordanbury,Credit Card
15694,273383fe,132,112,10,4,8/8/2022 12:58,Minnesota,Lake Michael,Mobile Payment
15695,12e14ddf,141,222,7,3,5/26/2023 0:57,North Carolina,East Carolynburgh,Credit Card
15696,7d62cfea,150,173,5,4,10/10/2024 8:21,Delaware,Josephchester,Cash
15697,215f07dd,108,22,12,2,7/10/2022 3:08,Nebraska,Lake Alexandraberg,Mobile Payment
15698,b31e4077,144,149,5,3,8/8/2025 11:22,Connecticut,Cookmouth,Cash
15699,8adba5e1,130,155,9,1,1/18/2021 2:22,Colorado,Andremouth,Credit Card
15700,f4c32eea,95,379,5,5,3/24/2021 7:55,South Carolina,South Lauriestad,Credit Card
15701,fd239e29,113,4,7,4,12/23/2024 4:06,Iowa,East Joan,Mobile Payment
15702,c3c6acaf,10,220,14,1,12/21/2024 0:57,Indiana,Allenfort,Debit Card
15703,975c12dc,91,140,9,3,4/21/2024 9:15,Nevada,Hammondmouth,Mobile Payment
15704,8.17E+76,81,110,1,1,3/20/2021 11:32,Idaho,Thomasshire,Mobile Payment
15705,7d8e5c06,91,145,4,2,4/6/2024 4:29,Pennsylvania,Goodwinbury,Credit Card
15706,59637c64,44,2,10,4,4/18/2022 16:08,New Jersey,South Amanda,Debit Card
15707,753162ec,87,71,3,1,2/22/2025 6:12,Alabama,New Michaelborough,Cash
15708,68ba360d,139,79,15,4,10/21/2025 21:43,Kansas,New Timothyburgh,Cash
15709,f84cecad,84,190,14,5,10/15/2024 20:20,Minnesota,Smithshire,Cash
15710,b5117d1f,117,249,4,5,1/6/2021 4:23,Connecticut,Martinfurt,Debit Card
15711,d77adb1a,116,355,13,3,8/8/2024 4:38,Missouri,New Alexis,Cash
15712,66513158,107,40,3,1,5/13/2024 3:49,Florida,Robertview,Mobile Payment
15713,8f1a40d9,73,460,9,2,4/28/2022 10:07,Arizona,West Brookeside,Cash
15714,139d3f31,134,438,3,2,8/27/2020 0:18,Maryland,Port Tiffanyport,Mobile Payment
15715,48c97086,16,152,12,4,9/24/2022 0:18,North Dakota,Port Bobbytown,Mobile Payment
15716,f0eccf76,112,461,3,2,1/23/2025 14:29,Indiana,New Diane,Cash
15717,77b60ffc,108,438,6,1,6/24/2025 18:24,California,Port Brandonfort,Credit Card
15718,45e172f6,84,296,8,3,3/12/2023 13:23,Rhode Island,South Annettestad,Mobile Payment
15719,a269d837,90,332,6,3,7/17/2020 4:18,Texas,Emilyfurt,Credit Card
15720,0c4c6d1c,61,394,3,1,8/27/2020 14:46,Michigan,Wallaceland,Cash
15721,4f811046,85,64,7,4,12/15/2023 22:07,Nevada,Hendersonchester,Credit Card
15722,84d40d67,17,460,6,1,6/27/2024 19:13,Missouri,South Jacob,Mobile Payment
15723,d6b26e19,50,339,13,5,1/19/2021 18:09,Wisconsin,Tracyville,Cash
15724,2843ceaf,60,78,9,3,2/12/2020 18:29,Illinois,Port Amandaview,Cash
15725,3c4e3283,62,185,15,3,11/13/2024 2:34,New Jersey,Lake Ashley,Cash
15726,ef651849,137,134,13,4,6/11/2024 8:57,Delaware,South Theresatown,Credit Card
15727,6209ddb7,32,411,12,1,4/26/2020 18:07,South Dakota,Mayoville,Mobile Payment
15728,dc3ee5e1,71,24,12,5,4/11/2025 4:10,Florida,Lake Jessica,Credit Card
15729,5f17f30a,115,11,13,5,6/29/2023 15:39,North Dakota,North Sheila,Credit Card
15730,55f2812f,15,214,10,4,11/5/2023 17:21,Indiana,Morrisville,Debit Card
15731,caf0491f,147,360,9,1,1/24/2025 14:12,Virginia,West Kristen,Debit Card
15732,27c36b4c,128,312,2,4,6/4/2021 20:17,South Dakota,Thomaschester,Credit Card
15733,b3769abe,139,111,15,4,2/17/2021 19:37,North Dakota,Lewistown,Credit Card
15734,59fa7bbc,33,356,5,5,11/2/2025 0:02,Tennessee,Lake Timothy,Mobile Payment
15735,b737e69e,132,291,11,2,11/7/2022 15:07,Ohio,Justinburgh,Mobile Payment
15736,b00a1bab,65,277,1,3,9/23/2024 4:52,California,Nathanland,Mobile Payment
15737,bd3086f6,129,172,2,2,3/6/2024 10:26,Texas,West Eric,Debit Card
15738,2703f6f9,134,1,6,1,12/24/2023 8:49,Iowa,Cannonshire,Debit Card
15739,83b365d4,109,284,10,1,3/29/2022 1:46,South Carolina,West Scott,Cash
15740,c92fe748,81,290,13,3,1/25/2020 10:41,New Mexico,Blackburnbury,Mobile Payment
15741,ed760773,77,258,2,4,6/15/2024 11:11,Arkansas,Harrischester,Credit Card
15742,1f297af8,98,188,15,4,10/17/2021 23:01,Iowa,Jamesstad,Credit Card
15743,a0788666,150,119,3,4,1/28/2020 4:34,New Mexico,East Jamesmouth,Credit Card
15744,a8cb3488,44,317,4,3,4/23/2021 17:53,Oregon,East Peterchester,Credit Card
15745,185f8459,80,458,13,2,3/16/2024 16:32,New Mexico,Aaronland,Debit Card
15746,ea716ac5,18,33,1,2,9/13/2025 17:00,Texas,North David,Mobile Payment
15747,a8a6b61a,5,428,10,1,3/26/2021 0:27,Nevada,Jillborough,Debit Card
15748,dcd13fbb,77,48,12,5,9/28/2024 2:50,New Jersey,New Cheryl,Mobile Payment
15749,004c4c49,80,450,7,2,9/12/2021 10:26,Indiana,Zacharyfurt,Credit Card
15750,45a61464,128,286,4,5,2/23/2025 12:10,Kansas,Andrestad,Mobile Payment
15751,4deed8b4,69,374,11,3,11/10/2023 17:21,Wyoming,New Wesleyshire,Mobile Payment
15752,f8470c66,79,456,12,2,7/26/2025 23:49,Texas,North Susan,Debit Card
15753,cda90bd3,48,237,13,5,7/4/2021 2:11,South Carolina,Port Jennifer,Mobile Payment
15754,f12a5f51,88,302,10,3,10/27/2024 1:31,Alabama,West Zachary,Cash
15755,209131ff,25,328,6,1,9/29/2025 14:53,Georgia,Carolstad,Credit Card
15756,5-Dec-82,136,81,11,4,6/17/2023 15:54,Wyoming,West Katherinefurt,Cash
15757,fe7ca1cd,147,458,1,5,11/7/2021 4:20,Montana,Ashleyburgh,Cash
15758,7b9df369,63,95,8,1,3/13/2025 15:11,Texas,South Tracy,Cash
15759,04bdc1df,3,370,7,3,5/24/2025 11:48,Kentucky,Lake Brian,Debit Card
15760,cb56e6dd,87,247,2,4,4/4/2022 20:56,South Dakota,Lake Meganfurt,Debit Card
15761,1c8249e0,145,75,2,2,4/11/2022 14:03,Michigan,Walterbury,Cash
15762,04857f21,138,216,5,3,12/2/2020 22:00,Michigan,Aprilfort,Debit Card
15763,923c33d2,140,259,14,2,9/21/2020 9:14,Hawaii,East Charlesfort,Cash
15764,010037b3,69,294,10,3,9/27/2022 4:07,Alabama,Gonzalesland,Mobile Payment
15765,56b8cbb7,18,332,12,4,3/9/2020 19:45,California,Amymouth,Debit Card
15766,856ca894,18,214,3,4,4/10/2022 17:17,North Carolina,West Shelley,Debit Card
15767,30acbb0d,150,420,7,1,8/19/2024 12:25,Colorado,Lake Ronald,Credit Card
15768,99ce57f5,87,176,5,5,11/28/2025 19:32,Maryland,New Tammyfort,Cash
15769,85a0b44a,13,137,5,4,2/8/2024 0:10,Michigan,Port Mark,Debit Card
15770,14b161cd,123,99,6,3,4/18/2024 4:36,New Hampshire,Anthonyshire,Cash
15771,6b6a56ba,75,180,6,1,2/10/2020 1:19,South Carolina,Campbellville,Mobile Payment
15772,4ed84995,112,339,8,2,1/8/2024 6:28,Michigan,Danielport,Credit Card
15773,5908b882,108,92,6,1,10/2/2024 7:35,Alaska,South Renee,Debit Card
15774,cd5a2950,15,296,15,5,12/12/2024 12:58,Tennessee,North Kelsey,Debit Card
15775,d7974001,3,61,2,3,1/9/2025 7:05,Virginia,Lake Tony,Mobile Payment
15776,88d9ac2b,116,493,13,5,10/21/2024 12:20,Rhode Island,North Julie,Credit Card
15777,895bada4,26,227,5,3,4/20/2022 13:38,Washington,Randolphmouth,Cash
15778,ac8eb6ce,45,112,13,3,7/8/2023 1:47,Maine,Jacksontown,Mobile Payment
15779,cbe956ee,83,314,7,4,3/25/2022 4:03,Tennessee,West Brian,Cash
15780,36953a7c,97,383,5,2,12/27/2022 12:04,Arkansas,Millerhaven,Cash
15781,cc544f00,54,171,13,3,8/13/2020 15:40,West Virginia,Longburgh,Debit Card
15782,ee25551d,82,443,12,3,1/1/2020 8:16,Colorado,West John,Debit Card
15783,432ff478,137,266,10,4,9/25/2025 18:49,Missouri,North Ricardoshire,Credit Card
15784,bea94643,124,86,14,3,10/22/2024 0:11,Oregon,Kennethborough,Debit Card
15785,0fab60ca,3,200,4,1,3/11/2025 18:47,North Carolina,North Michelle,Debit Card
15786,fc22f051,93,2,15,2,2/17/2022 1:21,California,New John,Cash
15787,472ee504,89,326,15,5,12/11/2025 23:55,Wyoming,Kimberlyton,Debit Card
15788,16da57d6,119,104,10,5,8/18/2023 0:46,Ohio,North Gary,Debit Card
15789,e852758a,94,142,13,5,4/1/2024 1:30,Iowa,Martinezmouth,Cash
15790,78c3c3f1,22,220,11,2,10/4/2020 7:08,Connecticut,North Annette,Mobile Payment
15791,6832472f,49,203,2,3,4/17/2024 20:13,Iowa,South Karenport,Debit Card
15792,2a24d7cb,117,341,6,1,1/7/2022 21:23,Virginia,Gonzalezshire,Cash
15793,374af79a,65,420,1,1,3/29/2025 2:04,Florida,South Richard,Debit Card
15794,64b4725a,141,340,2,4,8/8/2021 23:48,West Virginia,Cunninghamtown,Cash
15795,5629cee1,100,491,9,5,7/13/2025 22:11,Alabama,West Kyleview,Credit Card
15796,f4271c60,58,103,4,5,3/27/2025 7:27,Colorado,Greentown,Credit Card
15797,eac7021c,95,330,14,3,11/16/2024 8:49,Utah,West Gabriela,Credit Card
15798,abf707b5,23,412,1,1,4/27/2025 16:04,Tennessee,Brownville,Debit Card
15799,5189face,140,141,5,4,10/10/2023 12:59,Alaska,North Dana,Debit Card
15800,bbd33c85,45,126,7,5,12/11/2022 11:50,Oklahoma,Laurenport,Mobile Payment
15801,1e45ffe5,112,214,2,4,9/17/2025 5:06,Texas,Orrmouth,Credit Card
15802,c4afa84f,41,343,3,1,2/15/2021 5:30,Montana,Shellyport,Debit Card
15803,ea47eb44,11,179,10,5,11/4/2023 18:09,New Hampshire,Melendezview,Debit Card
15804,5b540658,136,141,15,1,10/25/2025 23:25,Kentucky,South Joanne,Debit Card
15805,2eb3d41c,111,72,15,4,1/21/2024 1:16,Kentucky,Leviton,Cash
15806,51923888,60,177,10,4,5/29/2020 13:15,Massachusetts,Deannafort,Debit Card
15807,dea077b3,92,155,12,1,8/21/2024 18:54,New Hampshire,Port Teresa,Cash
15808,bf6f8f57,59,9,7,4,2/23/2022 14:40,New York,Andreaview,Mobile Payment
15809,bf54ca25,141,387,13,1,6/3/2025 5:17,Alabama,West Jimmyview,Credit Card
15810,1cd63d85,19,233,9,1,12/6/2024 0:25,Louisiana,Lake Morganfort,Debit Card
15811,f519b512,55,480,9,3,12/19/2024 18:04,Kentucky,Vasquezhaven,Cash
15812,9a09eb4a,109,433,6,3,2/22/2024 17:53,Arkansas,New Rebeccafurt,Cash
15813,e34ee438,26,80,14,4,8/26/2023 7:18,Washington,Lake Lukeburgh,Cash
15814,4b82f1ca,7,240,11,2,3/1/2020 19:56,North Carolina,Levyshire,Credit Card
